year,month,day,Client File Number,Food Provided for,Food Pounds,Clothing Items,Come Again,Number of Visits before,Days Since Last Visit,Avg Food Provided For Before,Avg Food Pounds Before,Avg Clothing Items Before
2016,3,22,12223,5,45,16,1,14,27,4.214285714285714,33.214285714285715,15.071428571428571
2016,6,28,12223,5,45,25,1,15,96,4.266666666666667,34,15.133333333333333
2016,8,1,12223,5,45,4,1,16,33,4.3125,34.6875,15.75
2016,9,13,12223,5,45,17,1,17,42,4.352941176470588,35.294117647058826,15.058823529411764
2016,10,26,12223,5,45,6,1,18,43,4.388888888888889,35.833333333333336,15.166666666666666
2017,3,22,12223,5,45,12,0,19,151,4.421052631578948,36.31578947368421,14.68421052631579
2014,8,19,12226,6,50,0,0,0,0,0,0,0
2014,8,19,12227,4,30,2,1,0,0,0,0,0
2014,10,8,12227,4,30,6,1,1,49,4,30,2
2014,11,11,12227,0,0,6,1,2,33,4,30,4
2015,3,12,12227,2,20,7,1,3,126,2.6666666666666665,20,4.666666666666667
2015,4,23,12227,2,20,8,1,4,41,2.5,20,5.25
2015,5,21,12227,2,20,10,1,5,28,2.4,20,5.8
2015,8,11,12227,2,20,8,1,6,80,2.3333333333333335,20,6.5
2015,10,8,12227,2,20,6,1,7,57,2.2857142857142856,20,6.714285714285714
2015,11,12,12227,2,20,10,1,8,34,2.25,20,6.625
2016,1,7,12227,2,20,11,1,9,60,2.2222222222222223,20,7
2016,2,9,12227,2,20,9,1,10,32,2.2,20,7.4
2016,3,15,12227,2,20,8,1,11,36,2.1818181818181817,20,7.545454545454546
2016,4,21,12227,2,20,11,1,12,36,2.1666666666666665,20,7.583333333333333
2016,5,19,12227,2,20,12,1,13,28,2.1538461538461537,20,7.846153846153846
2016,6,14,12227,2,20,4,1,14,25,2.142857142857143,20,8.142857142857142
2016,8,2,12227,2,20,6,1,15,48,2.1333333333333333,20,7.866666666666666
2016,9,26,12227,2,20,11,1,16,54,2.125,20,7.75
2017,5,1,12227,2,20,12,1,17,220,2.1176470588235294,20,7.9411764705882355
2017,6,15,12227,2,20,2,1,18,44,2.111111111111111,20,8.166666666666666
2017,10,3,12227,2,19,3,1,19,108,2.1052631578947367,20,7.842105263157895
2018,3,19,12227,2,19,3,0,20,171,2.1,19.95,7.6
2014,8,19,12228,3,25,12,1,0,0,0,0,0
2018,1,18,12228,4,38,15,0,1,1249,3,25,12
2014,8,20,12229,1,15,5,0,0,0,0,0,0
2014,8,18,12230,0,0,7,0,0,0,0,0,0
2014,8,20,12232,2,20,12,0,0,0,0,0,0
2014,8,21,12233,1,15,7,1,0,0,0,0,0
2014,9,25,12233,1,15,2,1,1,34,1,15,7
2014,10,29,12233,1,15,0,1,2,34,1,15,4.5
2015,3,3,12233,1,15,10,1,3,129,1,15,3
2015,5,5,12233,1,15,6,1,4,62,1,15,4.75
2015,7,27,12233,1,15,4,1,5,82,1,15,5
2015,8,31,12233,1,15,6,1,6,34,1,15,4.833333333333333
2015,10,5,12233,1,15,9,1,7,34,1,15,5
2015,11,25,12233,1,15,9,1,8,50,1,15,5.5
2016,1,13,12233,1,15,9,1,9,53,1,15,5.888888888888889
2016,3,1,12233,1,15,9,1,10,48,1,15,6.2
2016,4,26,12233,1,15,5,1,11,55,1,15,6.454545454545454
2016,8,18,12233,1,15,10,1,12,112,1,15,6.333333333333333
2016,11,1,12233,1,15,7,1,13,73,1,15,6.615384615384615
2017,3,30,12233,1,15,8,0,14,154,1,15,6.642857142857143
2014,8,21,12234,1,15,6,1,0,0,0,0,0
2014,9,29,12234,1,15,4,1,1,38,1,15,6
2015,5,29,12234,1,15,4,1,2,245,1,15,5
2015,6,30,12234,1,15,1,0,3,31,1,15,4.666666666666667
2014,8,20,12235,1,15,8,1,0,0,0,0,0
2014,11,3,12235,1,156,10,1,1,73,1,15,8
2016,12,6,12235,1,15,8,1,2,763,1,85.5,9
2018,2,14,12235,2,19,6,1,3,438,1,62,8.666666666666666
2018,4,12,12235,2,19,8,1,4,58,1.25,51.25,8
2018,5,4,12235,2,19,5,1,5,22,1.4,44.8,8
2018,6,11,12235,1,18,5,1,6,37,1.5,40.5,7.5
2018,7,10,12235,1,18,5,1,7,29,1.4285714285714286,37.285714285714285,7.142857142857143
2018,8,15,12235,1,18,5,1,8,35,1.375,34.875,6.875
2018,9,7,12235,1,18,6,1,9,22,1.3333333333333333,33,6.666666666666667
2018,10,3,12235,1,18,6,1,10,26,1.3,31.5,6.6
2018,11,9,12235,1,18,4,1,11,36,1.2727272727272727,30.272727272727273,6.545454545454546
2018,12,17,12235,1,18,6,1,12,38,1.25,29.25,6.333333333333333
2019,2,20,12235,2,19,6,1,13,68,1.2307692307692308,28.384615384615383,6.3076923076923075
2019,3,18,12235,1,18,5,1,14,28,1.2857142857142858,27.714285714285715,6.285714285714286
2019,5,6,12235,1,18,4,1,15,48,1.2666666666666666,27.066666666666666,6.2
2019,6,3,12235,1,18,3,1,16,27,1.25,26.5,6.0625
2019,7,8,12235,1,18,5,0,17,35,1.2352941176470589,26,5.882352941176471
2014,8,18,12236,0,0,7,0,0,0,0,0,0
2015,1,8,12237,1,15,5,0,0,0,0,0,0
2015,5,19,12239,1,15,3,1,0,0,0,0,0
2016,2,17,12239,1,15,5,0,1,273,1,15,3
2014,8,25,12240,4,30,25,0,0,0,0,0,0
2014,8,25,12241,1,15,4,1,0,0,0,0,0
2014,10,13,12241,1,15,4,1,1,48,1,15,4
2015,1,5,12241,0,0,2,0,2,87,1,15,4
2014,8,25,12242,1,15,3,1,0,0,0,0,0
2014,9,22,12242,14,15,3,1,1,27,1,15,3
2014,10,20,12242,1,15,4,1,2,28,7.5,15,3
2014,11,24,12242,1,15,3,1,3,34,5.333333333333333,15,3.3333333333333335
2015,3,23,12242,1,15,2,1,4,124,4.25,15,3.25
2015,5,18,12242,1,15,7,1,5,55,3.6,15,3
2015,6,22,12242,1,15,4,1,6,34,3.1666666666666665,15,3.6666666666666665
2015,8,24,12242,1,15,5,1,7,62,2.857142857142857,15,3.7142857142857144
2015,9,22,12242,1,15,4,1,8,28,2.625,15,3.875
2015,10,21,12242,1,15,3,1,9,29,2.4444444444444446,15,3.888888888888889
2015,11,24,12242,1,15,2,1,10,33,2.3,15,3.8
2015,12,22,12242,1,15,3,1,11,28,2.1818181818181817,15,3.6363636363636362
2016,1,21,12242,1,15,7,1,12,34,2.0833333333333335,15,3.5833333333333335
2016,2,22,12242,1,15,5,1,13,31,2,15,3.8461538461538463
2016,3,21,12242,1,15,4,1,14,29,1.9285714285714286,15,3.9285714285714284
2016,4,21,12242,1,15,3,1,15,30,1.8666666666666667,15,3.933333333333333
2016,5,23,12242,1,15,4,1,16,32,1.8125,15,3.875
2016,6,28,12242,1,15,2,1,17,35,1.7647058823529411,15,3.8823529411764706
2016,7,25,12242,1,15,5,1,18,27,1.7222222222222223,15,3.7777777777777777
2016,8,31,12242,1,15,5,1,19,36,1.6842105263157894,15,3.8421052631578947
2016,9,27,12242,1,15,4,1,20,26,1.65,15,3.9
2016,10,31,12242,1,15,3,1,21,34,1.619047619047619,15,3.9047619047619047
2016,11,29,12242,1,15,4,1,22,28,1.5909090909090908,15,3.8636363636363638
2017,1,3,12242,1,15,2,1,23,39,1.565217391304348,15,3.869565217391304
2017,2,6,12242,1,15,3,1,24,33,1.5416666666666667,15,3.7916666666666665
2017,3,15,12242,1,15,3,1,25,39,1.52,15,3.76
2017,4,11,12242,1,15,5,1,26,26,1.5,15,3.730769230769231
2017,5,18,12242,1,15,2,1,27,37,1.4814814814814814,15,3.7777777777777777
2017,6,19,12242,1,15,3,1,28,31,1.4642857142857142,15,3.7142857142857144
2017,7,24,12242,1,15,4,1,29,35,1.4482758620689655,15,3.689655172413793
2017,8,23,12242,1,18,7,1,30,29,1.4333333333333333,15,3.7
2017,10,17,12242,1,18,5,1,31,54,1.4193548387096775,15.096774193548388,3.806451612903226
2017,12,14,12242,1,18,3,1,32,57,1.40625,15.1875,3.84375
2018,1,5,12242,1,18,3,1,33,26,1.393939393939394,15.272727272727273,3.8181818181818183
2018,3,14,12242,1,18,5,1,34,69,1.3823529411764706,15.352941176470589,3.7941176470588234
2018,7,18,12242,1,18,2,1,35,124,1.3714285714285714,15.428571428571429,3.8285714285714287
2018,9,28,12242,1,18,3,1,36,70,1.3611111111111112,15.5,3.7777777777777777
2018,12,5,12242,1,18,4,1,37,67,1.3513513513513513,15.567567567567568,3.7567567567567566
2019,2,13,12242,1,18,6,1,38,73,1.3421052631578947,15.631578947368421,3.763157894736842
2019,4,3,12242,1,18,4,1,39,50,1.3333333333333333,15.692307692307692,3.8205128205128207
2019,5,15,12242,1,18,4,1,40,42,1.325,15.75,3.825
2019,7,5,12242,1,18,7,0,41,50,1.3170731707317074,15.804878048780488,3.8292682926829267
2014,8,20,12243,6,50,9,0,0,0,0,0,0
2014,8,18,12244,0,0,5,1,0,0,0,0,0
2014,9,5,12244,0,0,7,1,1,17,0,0,5
2014,9,22,12244,0,0,5,1,2,17,0,0,6
2014,10,6,12244,0,0,4,1,3,14,0,0,5.666666666666667
2014,10,20,12244,0,0,0,1,4,14,0,0,5.25
2014,12,8,12244,0,0,1,0,5,48,0,0,4.2
2014,8,26,12245,5,45,25,1,0,0,0,0,0
2014,9,25,12245,5,45,13,0,1,29,5,45,25
2014,8,26,12246,3,25,20,0,0,0,0,0,0
2014,8,26,12247,1,15,10,1,0,0,0,0,0
2014,9,25,12247,1,15,5,1,1,29,1,15,10
2018,6,7,12247,1,18,5,1,2,1352,1,15,7.5
2018,6,20,12247,1,18,3,1,3,13,1,16,6.666666666666667
2018,9,25,12247,1,18,4,1,4,95,1,16.5,5.75
2018,10,9,12247,0,0,2,1,5,14,1,16.8,5.4
2018,10,25,12247,0,0,5,0,6,16,0.8333333333333334,14,4.833333333333333
2014,8,26,12248,2,20,17,0,0,0,0,0,0
2014,8,28,12249,5,45,15,1,0,0,0,0,0
2014,9,24,12249,5,45,10,1,1,26,5,45,15
2014,11,26,12249,5,45,18,1,2,62,5,45,12.5
2014,12,22,12249,5,45,10,1,3,26,5,45,14.333333333333334
2015,2,2,12249,5,45,19,1,4,45,5,45,13.25
2015,3,5,12249,5,45,17,1,5,33,5,45,14.4
2015,4,6,12249,5,45,18,1,6,31,5,45,14.833333333333334
2015,7,27,12249,5,45,12,1,7,111,5,45,15.285714285714286
2015,8,20,12249,5,45,18,1,8,23,5,45,14.875
2015,9,21,12249,5,45,22,0,9,31,5,45,15.222222222222221
2014,8,28,12250,1,15,0,0,0,0,0,0,0
2014,8,28,12251,3,25,0,0,0,0,0,0,0
2014,8,27,12252,1,15,10,1,0,0,0,0,0
2014,9,23,12252,0,0,10,1,1,26,1,15,10
2014,10,20,12252,1,15,10,1,2,27,0.5,7.5,10
2014,11,17,12252,0,0,7,1,3,27,0.6666666666666666,10,10
2015,1,26,12252,0,0,7,1,4,74,0.5,7.5,9.25
2015,3,23,12252,0,0,10,1,5,57,0.4,6,8.8
2015,4,8,12252,0,0,10,1,6,15,0.3333333333333333,5,9
2015,5,11,12252,0,0,10,1,7,33,0.2857142857142857,4.285714285714286,9.142857142857142
2015,6,16,12252,0,0,8,1,8,35,0.25,3.75,9.25
2015,7,6,12252,0,0,10,1,9,20,0.2222222222222222,3.3333333333333335,9.11111111111111
2015,8,3,12252,0,0,7,1,10,27,0.2,3,9.2
2015,10,12,12252,0,0,10,1,11,69,0.18181818181818182,2.727272727272727,9
2015,10,26,12252,0,0,9,0,12,14,0.16666666666666666,2.5,9.083333333333334
2014,8,27,12254,5,45,25,0,0,0,0,0,0
2014,8,29,12255,0,0,7,1,0,0,0,0,0
2014,9,8,12255,0,0,0,1,1,9,0,0,7
2014,10,6,12255,0,0,4,0,2,28,0,0,3.5
2014,9,30,12256,4,30,6,1,0,0,0,0,0
2014,10,30,12256,4,30,7,1,1,30,4,30,6
2014,12,9,12256,4,30,6,0,2,39,4,30,6.5
2014,8,28,12257,7,60,2,1,0,0,0,0,0
2014,10,2,12257,7,60,15,1,1,34,7,60,2
2014,11,6,12257,7,60,16,1,2,34,7,60,8.5
2015,1,6,12257,6,50,8,1,3,65,7,60,11
2016,11,2,12257,6,50,3,0,4,661,6.75,57.5,10.25
2014,8,27,12258,4,30,22,1,0,0,0,0,0
2014,10,30,12258,4,30,12,1,1,63,4,30,22
2016,6,20,12258,4,30,16,1,2,600,4,30,17
2018,1,25,12258,6,53,20,1,3,585,4,30,16.666666666666668
2018,2,28,12258,6,53,11,1,4,33,4.5,35.75,17.5
2018,5,2,12258,6,53,9,1,5,64,4.8,39.2,16.2
2018,6,21,12258,6,53,16,1,6,49,5,41.5,15
2018,9,25,12258,6,53,3,1,7,94,5.142857142857143,43.142857142857146,15.142857142857142
2019,4,12,12258,6,53,20,1,8,202,5.25,44.375,13.625
2019,6,28,12258,6,53,15,0,9,76,5.333333333333333,45.333333333333336,14.333333333333334
2014,8,27,12259,1,15,5,1,0,0,0,0,0
2017,1,30,12259,2,20,9,1,1,888,1,15,5
2017,9,14,12259,3,28,12,0,2,224,1.5,17.5,7
2014,8,27,12261,1,15,4,1,0,0,0,0,0
2014,10,14,12261,0,0,4,0,1,47,1,15,4
2014,8,27,12262,4,30,25,0,0,0,0,0,0
2014,9,2,12263,3,25,20,0,0,0,0,0,0
2014,9,2,12264,5,45,14,1,0,0,0,0,0
2014,10,7,12264,5,45,10,1,1,35,5,45,14
2015,1,12,12264,5,45,15,1,2,100,5,45,12
2015,4,22,12264,5,45,12,1,3,100,5,45,13
2015,5,27,12264,5,45,12,1,4,35,5,45,12.75
2015,7,7,12264,5,45,11,1,5,40,5,45,12.6
2015,9,3,12264,5,45,12,1,6,56,5,45,12.333333333333334
2016,10,27,12264,5,45,18,0,7,419,5,45,12.285714285714286
2014,9,2,12265,2,20,4,0,0,0,0,0,0
2014,9,2,12266,1,15,0,0,0,0,0,0,0
2014,9,2,12267,6,50,25,1,0,0,0,0,0
2014,10,1,12267,6,50,21,1,1,29,6,50,25
2014,11,4,12267,6,50,19,1,2,33,6,50,23
2014,12,2,12267,6,50,24,1,3,28,6,50,21.666666666666668
2015,1,19,12267,6,50,25,1,4,52,6,50,22.25
2015,2,25,12267,6,50,21,1,5,36,6,50,22.8
2015,3,31,12267,6,50,25,1,6,36,6,50,22.5
2015,5,29,12267,6,50,25,1,7,58,6,50,22.857142857142858
2015,7,8,12267,6,50,17,1,8,39,6,50,23.125
2015,8,26,12267,6,50,25,1,9,48,6,50,22.444444444444443
2015,10,1,12267,6,50,25,1,10,35,6,50,22.7
2015,11,3,12267,6,50,25,1,11,32,6,50,22.90909090909091
2015,12,9,12267,6,50,25,1,12,36,6,50,23.083333333333332
2016,2,4,12267,6,50,25,1,13,60,6,50,23.23076923076923
2016,3,9,12267,6,50,24,1,14,35,6,50,23.357142857142858
2016,4,11,12267,6,50,25,1,15,32,6,50,23.4
2016,5,12,12267,6,50,22,1,16,31,6,50,23.5
2016,6,16,12267,6,50,22,1,17,34,6,50,23.41176470588235
2016,9,7,12267,6,50,25,1,18,81,6,50,23.333333333333332
2016,10,10,12267,7,60,25,1,19,33,6,50,23.42105263157895
2016,11,17,12267,6,50,23,1,20,37,6.05,50.5,23.5
2016,12,19,12267,7,60,20,1,21,32,6.0476190476190474,50.476190476190474,23.476190476190474
2017,1,31,12267,7,60,23,1,22,47,6.090909090909091,50.90909090909091,23.318181818181817
2017,2,28,12267,7,60,20,1,23,27,6.130434782608695,51.30434782608695,23.304347826086957
2017,3,28,12267,7,60,20,1,24,30,6.166666666666667,51.666666666666664,23.166666666666668
2017,6,15,12267,7,60,24,1,25,77,6.2,52,23.04
2017,6,30,12267,6,50,22,1,26,15,6.230769230769231,52.30769230769231,23.076923076923077
2017,7,17,12267,6,50,24,1,27,17,6.222222222222222,52.22222222222222,23.037037037037038
2017,8,17,12267,6,50,22,1,28,30,6.214285714285714,52.142857142857146,23.071428571428573
2017,9,25,12267,6,53,27,1,29,38,6.206896551724138,52.06896551724138,23.03448275862069
2018,1,25,12267,6,53,6,0,30,125,6.2,52.1,23.166666666666668
2014,9,2,12268,4,30,14,1,0,0,0,0,0
2014,10,7,12268,4,30,9,1,1,35,4,30,14
2015,1,21,12268,4,30,21,1,2,109,4,30,11.5
2015,4,22,12268,4,30,8,1,3,91,4,30,14.666666666666666
2015,7,6,12268,4,30,8,1,4,74,4,30,13
2015,8,5,12268,4,30,11,1,5,29,4,30,12
2015,9,3,12268,4,30,7,1,6,28,4,30,11.833333333333334
2015,12,23,12268,4,30,4,1,7,110,4,30,11.142857142857142
2016,10,27,12268,4,30,13,0,8,309,4,30,10.25
2014,9,2,12269,2,20,4,1,0,0,0,0,0
2014,10,29,12269,2,2,6,1,1,57,2,20,4
2014,12,8,12269,6,50,6,1,2,39,2,11,5
2015,6,3,12269,2,20,3,1,3,180,3.3333333333333335,24,5.333333333333333
2017,9,18,12269,2,19,6,1,4,835,3,23,4.75
2018,8,2,12269,2,19,8,1,5,319,2.8,22.2,5
2018,10,16,12269,2,19,5,1,6,74,2.6666666666666665,21.666666666666668,5.5
2019,1,30,12269,2,19,11,0,7,109,2.5714285714285716,21.285714285714285,5.428571428571429
2014,9,8,12270,0,0,4,0,0,0,0,0,0
2014,9,3,12271,1,15,8,0,0,0,0,0,0
2014,9,3,12272,2,20,1,0,0,0,0,0,0
2014,9,3,12273,5,45,19,0,0,0,0,0,0
2015,4,15,12274,4,30,20,1,0,0,0,0,0
2015,6,2,12274,4,30,20,1,1,47,4,30,20
2015,9,21,12274,4,30,21,1,2,109,4,30,20
2016,5,23,12274,4,30,15,1,3,247,4,30,20.333333333333332
2016,8,22,12274,4,30,9,0,4,89,4,30,19
2014,9,5,12276,0,0,10,1,0,0,0,0,0
2014,9,15,12276,0,0,9,0,1,10,0,0,10
2014,9,4,12277,2,20,15,1,0,0,0,0,0
2014,10,14,12277,2,20,15,1,1,40,2,20,15
2014,12,16,12277,2,20,10,1,2,62,2,20,15
2015,1,19,12277,2,20,15,1,3,38,2,20,13.333333333333334
2015,2,16,12277,2,20,1,1,4,27,2,20,13.75
2015,3,17,12277,2,20,15,1,5,31,2,20,11.2
2015,4,27,12277,2,20,14,1,6,40,2,20,11.833333333333334
2015,7,14,12277,2,20,12,1,7,77,2,20,12.142857142857142
2015,8,27,12277,2,20,6,1,8,43,2,20,12.125
2015,9,29,12277,2,20,15,1,9,32,2,20,11.444444444444445
2015,10,29,12277,3,25,20,1,10,30,2,20,11.8
2015,11,25,12277,3,25,20,1,11,26,2.090909090909091,20.454545454545453,12.545454545454545
2015,12,22,12277,3,25,14,1,12,27,2.1666666666666665,20.833333333333332,13.166666666666666
2016,1,27,12277,3,25,10,1,13,40,2.230769230769231,21.153846153846153,13.23076923076923
2016,3,1,12277,3,25,17,1,14,34,2.2857142857142856,21.428571428571427,13
2016,3,23,12277,3,25,20,1,15,22,2.3333333333333335,21.666666666666668,13.266666666666667
2016,5,4,12277,3,25,14,1,16,41,2.375,21.875,13.6875
2016,6,6,12277,3,25,20,1,17,32,2.411764705882353,22.058823529411764,13.705882352941176
2016,7,5,12277,3,25,20,1,18,29,2.4444444444444446,22.22222222222222,14.055555555555555
2016,8,4,12277,3,25,20,1,19,29,2.473684210526316,22.36842105263158,14.368421052631579
2016,9,6,12277,3,25,20,1,20,32,2.5,22.5,14.65
2016,10,4,12277,3,25,20,1,21,28,2.5238095238095237,22.61904761904762,14.904761904761905
2016,11,7,12277,3,25,15,1,22,33,2.5454545454545454,22.727272727272727,15.136363636363637
2016,12,5,12277,3,25,20,1,23,28,2.5652173913043477,22.82608695652174,15.130434782608695
2017,1,3,12277,4,30,25,1,24,33,2.5833333333333335,22.916666666666668,15.333333333333334
2017,2,1,12277,5,45,25,1,25,28,2.64,23.2,15.72
2017,3,13,12277,6,50,25,1,26,42,2.730769230769231,24.03846153846154,16.076923076923077
2017,4,17,12277,6,50,20,1,27,34,2.8518518518518516,25,16.40740740740741
2017,5,16,12277,6,50,25,1,28,29,2.9642857142857144,25.892857142857142,16.535714285714285
2017,6,20,12277,3,25,20,1,29,34,3.0689655172413794,26.724137931034484,16.82758620689655
2017,7,20,12277,6,50,26,1,30,30,3.066666666666667,26.666666666666668,16.933333333333334
2017,8,17,12277,4,30,22,1,31,27,3.161290322580645,27.419354838709676,17.225806451612904
2017,9,19,12277,3,28,15,1,32,32,3.1875,27.5,17.375
2017,10,19,12277,3,28,13,1,33,30,3.1818181818181817,27.515151515151516,17.303030303030305
2017,11,16,12277,4,38,11,1,34,27,3.176470588235294,27.529411764705884,17.176470588235293
2017,12,18,12277,4,38,22,1,35,32,3.2,27.82857142857143,17
2018,1,16,12277,4,38,20,1,36,33,3.2222222222222223,28.11111111111111,17.13888888888889
2018,2,13,12277,4,38,15,1,37,27,3.2432432432432434,28.37837837837838,17.216216216216218
2018,3,13,12277,4,38,17,1,38,30,3.263157894736842,28.63157894736842,17.157894736842106
2018,4,16,12277,5,45,24,1,39,33,3.282051282051282,28.871794871794872,17.153846153846153
2018,5,24,12277,5,45,30,1,40,38,3.325,29.275,17.325
2018,7,3,12277,5,45,22,1,41,39,3.3658536585365852,29.658536585365855,17.634146341463413
2018,8,3,12277,5,45,34,1,42,30,3.4047619047619047,30.023809523809526,17.738095238095237
2018,9,6,12277,3,28,14,1,43,33,3.441860465116279,30.372093023255815,18.11627906976744
2018,10,18,12277,5,45,25,1,44,42,3.4318181818181817,30.318181818181817,18.022727272727273
2018,11,28,12277,4,38,18,1,45,40,3.466666666666667,30.644444444444446,18.177777777777777
2019,1,9,12277,5,45,28,1,46,46,3.4782608695652173,30.804347826086957,18.17391304347826
2019,2,18,12277,5,45,28,1,47,39,3.5106382978723403,31.106382978723403,18.382978723404257
2019,3,28,12277,3,28,12,1,48,40,3.5416666666666665,31.395833333333332,18.583333333333332
2019,5,6,12277,6,53,30,1,49,38,3.5306122448979593,31.3265306122449,18.448979591836736
2019,6,25,12277,4,38,20,0,50,49,3.58,31.76,18.68
2014,9,5,12278,0,0,7,0,0,0,0,0,0
2014,9,3,12279,4,30,7,1,0,0,0,0,0
2014,10,27,12279,4,30,7,1,1,54,4,30,7
2014,12,17,12279,5,45,20,1,2,50,4,30,7
2015,6,9,12279,5,45,25,1,3,177,4.333333333333333,35,11.333333333333334
2015,7,9,12279,5,45,25,1,4,30,4.5,37.5,14.75
2015,8,11,12279,5,45,14,1,5,32,4.6,39,16.8
2015,9,15,12279,5,45,12,1,6,34,4.666666666666667,40,16.333333333333332
2015,10,15,12279,5,45,12,1,7,30,4.714285714285714,40.714285714285715,15.714285714285714
2015,11,16,12279,5,45,16,1,8,31,4.75,41.25,15.25
2016,1,13,12279,5,45,7,1,9,62,4.777777777777778,41.666666666666664,15.333333333333334
2016,4,28,12279,1,15,10,1,10,105,4.8,42,14.5
2016,12,21,12279,5,45,5,1,11,233,4.454545454545454,39.54545454545455,14.090909090909092
2017,10,30,12279,5,45,11,0,12,314,4.5,40,13.333333333333334
2014,9,3,12280,1,15,3,1,0,0,0,0,0
2016,3,22,12280,1,15,2,1,1,569,1,15,3
2016,4,27,12280,1,15,7,1,2,35,1,15,2.5
2016,5,25,12280,1,15,5,1,3,28,1,15,4
2017,3,6,12280,2,20,4,1,4,286,1,15,4.25
2018,2,13,12280,1,18,4,1,5,342,1.2,16,4.2
2018,4,10,12280,1,18,3,1,6,57,1.1666666666666667,16.333333333333332,4.166666666666667
2018,5,11,12280,1,18,6,1,7,31,1.1428571428571428,16.571428571428573,4
2018,6,11,12280,1,18,5,1,8,30,1.125,16.75,4.25
2018,7,13,12280,1,18,5,1,9,32,1.1111111111111112,16.88888888888889,4.333333333333333
2018,8,14,12280,1,18,6,1,10,31,1.1,17,4.4
2018,9,13,12280,1,18,7,1,11,29,1.0909090909090908,17.09090909090909,4.545454545454546
2018,10,15,12280,1,18,7,1,12,32,1.0833333333333333,17.166666666666668,4.75
2018,11,20,12280,1,18,4,1,13,35,1.0769230769230769,17.23076923076923,4.923076923076923
2019,1,3,12280,1,18,4,1,14,48,1.0714285714285714,17.285714285714285,4.857142857142857
2019,2,5,12280,1,18,3,1,15,32,1.0666666666666667,17.333333333333332,4.8
2019,4,29,12280,1,18,6,1,16,84,1.0625,17.375,4.6875
2019,6,4,12280,1,18,6,1,17,35,1.0588235294117647,17.41176470588235,4.764705882352941
2019,7,5,12280,1,18,6,0,18,31,1.0555555555555556,17.444444444444443,4.833333333333333
2014,9,8,12281,1,15,3,1,0,0,0,0,0
2014,9,22,12281,0,0,5,1,1,14,1,15,3
2014,11,23,12281,0,0,5,1,2,61,0.5,7.5,4
2014,12,22,12281,0,0,5,1,3,29,0.3333333333333333,5,4.333333333333333
2015,2,2,12281,0,0,7,1,4,45,0.25,3.75,4.5
2015,3,16,12281,1,15,12,1,5,44,0.2,3,5
2015,7,28,12281,4,30,8,1,6,132,0.3333333333333333,5,6.166666666666667
2015,12,3,12281,4,30,14,1,7,125,0.8571428571428571,8.571428571428571,6.428571428571429
2016,5,18,12281,4,30,8,1,8,170,1.25,11.25,7.375
2016,7,20,12281,3,25,11,1,9,62,1.5555555555555556,13.333333333333334,7.444444444444445
2016,12,14,12281,1,15,8,0,10,144,1.7,14.5,7.8
2014,9,8,12282,0,0,6,0,0,0,0,0,0
2014,9,4,12283,5,45,23,0,0,0,0,0,0
2014,9,4,12284,4,30,23,0,0,0,0,0,0
2014,9,4,12285,3,25,15,1,0,0,0,0,0
2014,11,12,12285,3,25,10,1,1,68,3,25,15
2015,3,10,12285,3,25,11,1,2,123,3,25,12.5
2015,4,20,12285,3,25,13,1,3,40,3,25,12
2015,9,9,12285,3,25,8,1,4,139,3,25,12.25
2015,11,4,12285,3,25,8,1,5,55,3,25,11.4
2016,9,1,12285,3,25,2,1,6,302,3,25,10.833333333333334
2016,10,20,12285,3,25,2,0,7,49,3,25,9.571428571428571
2014,9,8,12286,0,0,10,0,0,0,0,0,0
2014,9,5,12287,0,0,7,0,0,0,0,0,0
2014,9,9,12288,0,0,4,1,0,0,0,0,0
2014,11,7,12288,0,0,10,1,1,58,0,0,4
2014,11,23,12288,0,0,4,0,2,16,0,0,7
2014,9,8,12289,0,0,2,1,0,0,0,0,0
2016,3,21,12289,0,0,3,1,1,563,0,0,2
2016,5,31,12289,1,15,0,0,2,70,0,0,2.5
2014,9,8,12290,0,0,5,1,0,0,0,0,0
2014,10,1,12290,0,0,2,1,1,23,0,0,5
2014,10,13,12290,0,0,0,1,2,12,0,0,3.5
2014,10,31,12290,0,0,7,1,3,18,0,0,2.3333333333333335
2014,12,11,12290,0,0,0,1,4,40,0,0,3.5
2015,2,2,12290,0,0,10,1,5,56,0,0,2.8
2015,4,20,12290,0,0,5,1,6,78,0,0,4
2015,5,18,12290,0,0,4,1,7,28,0,0,4.142857142857143
2015,6,8,12290,0,0,4,1,8,20,0,0,4.125
2015,7,13,12290,0,0,6,1,9,35,0,0,4.111111111111111
2015,7,15,12290,0,0,7,1,10,2,0,0,4.3
2015,8,24,12290,0,0,2,1,11,39,0,0,4.545454545454546
2016,3,14,12290,0,0,4,1,12,205,0,0,4.333333333333333
2017,4,28,12290,0,0,5,1,13,409,0,0,4.3076923076923075
2018,2,12,12290,0,0,6,1,14,289,0,0,4.357142857142857
2018,5,17,12290,0,0,2,1,15,95,0,0,4.466666666666667
2018,5,24,12290,0,0,3,1,16,7,0,0,4.3125
2018,6,22,12290,0,0,5,1,17,28,0,0,4.235294117647059
2018,7,3,12290,0,0,6,1,18,11,0,0,4.277777777777778
2018,9,18,12290,1,18,5,1,19,75,0,0,4.368421052631579
2018,11,5,12290,1,18,5,1,20,47,0.05,0.9,4.4
2019,1,3,12290,1,18,8,0,21,63,0.09523809523809523,1.7142857142857142,4.428571428571429
2014,9,8,12291,0,0,1,1,0,0,0,0,0
